name,address,price,distance,rate_review,num_review,rating_stars,link,source_url
Łazienna Premier by Rentoom,"Stare Miasto, Toruń",236,300.0,8.0,439.0,3,https://www.booking.com/hotel/pl/lazienna-premier-4.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=633062402_385951703_2_0_0&highlighted_blocks=633062402_385951703_2_0_0&matching_block_id=633062402_385951703_2_0_0&sr_pri_blocks=633062402_385951703_2_0_0__23608&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Hotel Petite Fleur - Adults only ! Air-Conditioning !,"Stare Miasto, Toruń",269,150.0,9.4,2008.0,3,https://www.booking.com/hotel/pl/petite-fleur-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=18688601_198488831_2_34_0&highlighted_blocks=18688601_198488831_2_34_0&matching_block_id=18688601_198488831_2_34_0&sr_pri_blocks=18688601_198488831_2_34_0__26900&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Venus,"Stare Miasto, Toruń",230,900.0,9.3,75.0,3,https://www.booking.com/hotel/pl/venus-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=768015501_334378795_2_0_0&highlighted_blocks=768015501_334378795_2_0_0&matching_block_id=768015501_334378795_2_0_0&sr_pri_blocks=768015501_334378795_2_0_0__22982&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Dzikie wino by Rentoom,"Stare Miasto, Toruń",236,50.0,,,3,https://www.booking.com/hotel/pl/dzikie-wino-by-rentoom.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=1302748102_403503791_2_0_0&highlighted_blocks=1302748102_403503791_2_0_0&matching_block_id=1302748102_403503791_2_0_0&sr_pri_blocks=1302748102_403503791_2_0_0__23608&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Main Square Apartments,"Stare Miasto, Toruń",323,50.0,9.4,229.0,3,https://www.booking.com/hotel/pl/main-square-apartments-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=837776202_350188251_2_0_0&highlighted_blocks=837776202_350188251_2_0_0&matching_block_id=837776202_350188251_2_0_0&sr_pri_blocks=837776202_350188251_2_0_0__32272&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Apartamenty Molus na Rynku Staromiejskim,"Stare Miasto, Toruń",239,50.0,8.9,783.0,3,https://www.booking.com/hotel/pl/apartamenty-molus.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=37297613_121387231_2_2_0_390472&highlighted_blocks=37297613_121387231_2_2_0_390472&matching_block_id=37297613_121387231_2_2_0_390472&sr_pri_blocks=37297613_121387231_2_2_0_390472_23930&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Apartament Staromiejski Zakątek by Rentoom,"Stare Miasto, Toruń",197,50.0,7.2,49.0,3,https://www.booking.com/hotel/pl/apartament-atramentowy-torun1.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=884168002_385951663_2_0_0&highlighted_blocks=884168002_385951663_2_0_0&matching_block_id=884168002_385951663_2_0_0&sr_pri_blocks=884168002_385951663_2_0_0__19698&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Apartamenty Sowa Toruń,"Stare Miasto, Toruń",256,50.0,9.4,505.0,4,https://www.booking.com/hotel/pl/apartamenty-sowa.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=78266401_89097531_0_10_0&highlighted_blocks=78266401_89097531_0_10_0&matching_block_id=78266401_89097531_0_10_0&sr_pri_blocks=78266401_89097531_0_10_0__25600&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Apartament z widokiem na pomnik Kopernika - Rynek Staromiejski,"Stare Miasto, Toruń",262,100.0,8.6,215.0,3,https://www.booking.com/hotel/pl/w-sercu-starowki-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=781162002_337114447_2_0_0&highlighted_blocks=781162002_337114447_2_0_0&matching_block_id=781162002_337114447_2_0_0&sr_pri_blocks=781162002_337114447_2_0_0__26200&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Apartamenty Rynek Staromiejski 24/2,"Stare Miasto, Toruń",290,100.0,9.0,117.0,3,https://www.booking.com/hotel/pl/apartamenty-rynek-staromiejski-24-2.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=864141301_354490244_2_0_0&highlighted_blocks=864141301_354490244_2_0_0&matching_block_id=864141301_354490244_2_0_0&sr_pri_blocks=864141301_354490244_2_0_0__29020&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Modern Apartments Toruń 3,"Stare Miasto, Toruń",166,350.0,9.4,171.0,3,https://www.booking.com/hotel/pl/modern-apartments-torun-3.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDFjOWM3MTgxLWU3ZTItNDE2OC05MjNiLWRhNzIyOWRmZmJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=price&srpvid=4504663464f30825&srepoch=1734964331&all_sr_blocks=734585701_333182328_2_0_0&highlighted_blocks=734585701_333182328_2_0_0&matching_block_id=734585701_333182328_2_0_0&sr_pri_blocks=734585701_333182328_2_0_0__16640&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price
"Willa 1936 , Parking","Stare Miasto, Toruń",167,800.0,9.2,1069.0,3,https://www.booking.com/hotel/pl/willa-1936.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDFjOWM3MTgxLWU3ZTItNDE2OC05MjNiLWRhNzIyOWRmZmJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=price&srpvid=4504663464f30825&srepoch=1734964331&all_sr_blocks=790778207_338859450_2_0_0&highlighted_blocks=790778207_338859450_2_0_0&matching_block_id=790778207_338859450_2_0_0&sr_pri_blocks=790778207_338859450_2_0_0__16720&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price
Hotel i Camping Tramp,Toruń,170,1200.0,8.2,920.0,0,https://www.booking.com/hotel/pl/i-camping-tramp.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDFjOWM3MTgxLWU3ZTItNDE2OC05MjNiLWRhNzIyOWRmZmJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=price&srpvid=4504663464f30825&srepoch=1734964331&all_sr_blocks=57652401_276235767_0_2_0&highlighted_blocks=57652401_276235767_0_2_0&matching_block_id=57652401_276235767_0_2_0&sr_pri_blocks=57652401_276235767_0_2_0__17000&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price
Modern Apartments Toruń 4,"Stare Miasto, Toruń",174,350.0,9.0,125.0,3,https://www.booking.com/hotel/pl/modern-apartments-torun-4.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDFjOWM3MTgxLWU3ZTItNDE2OC05MjNiLWRhNzIyOWRmZmJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=price&srpvid=4504663464f30825&srepoch=1734964331&all_sr_blocks=734983401_334279178_2_0_0&highlighted_blocks=734983401_334279178_2_0_0&matching_block_id=734983401_334279178_2_0_0&sr_pri_blocks=734983401_334279178_2_0_0__17440&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price
Angel Hostel,"Stare Miasto, Toruń",176,50.0,7.4,279.0,0,https://www.booking.com/hotel/pl/angel-hostel.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDFjOWM3MTgxLWU3ZTItNDE2OC05MjNiLWRhNzIyOWRmZmJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=price&srpvid=4504663464f30825&srepoch=1734964331&all_sr_blocks=30370709_341335075_0_0_0&highlighted_blocks=30370709_341335075_0_0_0&matching_block_id=30370709_341335075_0_0_0&sr_pri_blocks=30370709_341335075_0_0_0__17600&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price
TOP Garden Aparthotel,Toruń,180,900.0,9.0,2465.0,3,https://www.booking.com/hotel/pl/top-garden-aparthotel.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDFjOWM3MTgxLWU3ZTItNDE2OC05MjNiLWRhNzIyOWRmZmJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=price&srpvid=4504663464f30825&srepoch=1734964331&all_sr_blocks=639259103_254831563_2_2_0&highlighted_blocks=639259103_254831563_2_2_0&matching_block_id=639259103_254831563_2_2_0&sr_pri_blocks=639259103_254831563_2_2_0__17953&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price
Apartament Santo Bartolomeo,Toruń,187,1500.0,9.1,179.0,3,https://www.booking.com/hotel/pl/apartament-santo-bartolomeo.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDFjOWM3MTgxLWU3ZTItNDE2OC05MjNiLWRhNzIyOWRmZmJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=price&srpvid=4504663464f30825&srepoch=1734964331&all_sr_blocks=466807801_159106753_2_0_0&highlighted_blocks=466807801_159106753_2_0_0&matching_block_id=466807801_159106753_2_0_0&sr_pri_blocks=466807801_159106753_2_0_0__18675&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price
B&B HOTEL Toruń,"Stare Miasto, Toruń",190,500.0,8.2,3753.0,2,https://www.booking.com/hotel/pl/b-b-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDFjOWM3MTgxLWU3ZTItNDE2OC05MjNiLWRhNzIyOWRmZmJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=price&srpvid=4504663464f30825&srepoch=1734964331&all_sr_blocks=24892407_203516513_0_2_0&highlighted_blocks=24892407_203516513_0_2_0&matching_block_id=24892407_203516513_0_2_0&sr_pri_blocks=24892407_203516513_0_2_0__19000&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price
Simply Modern Apartment,"Stare Miasto, Toruń",192,300.0,8.0,229.0,3,https://www.booking.com/hotel/pl/simply-modern-apartment.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDFjOWM3MTgxLWU3ZTItNDE2OC05MjNiLWRhNzIyOWRmZmJmNNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=price&srpvid=4504663464f30825&srepoch=1734964331&all_sr_blocks=651292803_266122462_2_0_0&highlighted_blocks=651292803_266122462_2_0_0&matching_block_id=651292803_266122462_2_0_0&sr_pri_blocks=651292803_266122462_2_0_0__19220&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=price
"Perfect Stay - ""Apartamenty Horzyca""","Stare Miasto, Toruń",193,150.0,8.1,798.0,3,https://www.booking.com/hotel/pl/apartament-horzyca.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=404392307_124207341_2_0_0&highlighted_blocks=404392307_124207341_2_0_0&matching_block_id=404392307_124207341_2_0_0&sr_pri_blocks=404392307_124207341_2_0_0__19322&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Hotel Halo Toruń,"Stare Miasto, Toruń",270,700.0,9.2,1155.0,3,https://www.booking.com/hotel/pl/hotelkoperniktorun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=1793415_91977495_2_2_0&highlighted_blocks=1793415_91977495_2_2_0&matching_block_id=1793415_91977495_2_2_0&sr_pri_blocks=1793415_91977495_2_2_0__27000&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Kopernika Apart,"Stare Miasto, Toruń",220,150.0,9.2,141.0,3,https://www.booking.com/hotel/pl/kopernika-apart-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=762702501_333375003_2_0_0&highlighted_blocks=762702501_333375003_2_0_0&matching_block_id=762702501_333375003_2_0_0&sr_pri_blocks=762702501_333375003_2_0_0__22010&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Apartamenty Chleb i Wino Toruń,"Stare Miasto, Toruń",260,50.0,8.9,1316.0,3,https://www.booking.com/hotel/pl/apartamenty-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=26681201_204277007_2_2_0&highlighted_blocks=26681201_204277007_2_2_0&matching_block_id=26681201_204277007_2_2_0&sr_pri_blocks=26681201_204277007_2_2_0__26000&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Apartamenty Chleb i Wino Strumykowa,"Stare Miasto, Toruń",277,250.0,9.4,870.0,3,https://www.booking.com/hotel/pl/apartamenty-torun-ii.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=41580902_361040429_2_2_0&highlighted_blocks=41580902_361040429_2_2_0&matching_block_id=41580902_361040429_2_2_0&sr_pri_blocks=41580902_361040429_2_2_0__27700&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Apartamenty Street31,"Stare Miasto, Toruń",454,100.0,9.2,122.0,3,https://www.booking.com/hotel/pl/apartamenty-street31-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=733423401_354554284_0_0_0&highlighted_blocks=733423401_354554284_0_0_0&matching_block_id=733423401_354554284_0_0_0&sr_pri_blocks=733423401_354554284_0_0_0__45400&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Apartament Toruń Starówka - Ducha,"Stare Miasto, Toruń",304,100.0,9.6,84.0,3,https://www.booking.com/hotel/pl/apartament-torun-starowka-ducha.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=842456901_351007187_3_0_0&highlighted_blocks=842456901_351007187_3_0_0&matching_block_id=842456901_351007187_3_0_0&sr_pri_blocks=842456901_351007187_3_0_0__30400&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
Apartamenty Szewska 25,"Stare Miasto, Toruń",364,100.0,9.8,528.0,4,https://www.booking.com/hotel/pl/apartamenty-szewska-25.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDQ2ZjRjNmZiLTYwYjctNDZkOS1iYmM4LWIwMWVhZGVjMjY0M9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=distance_from_search&srpvid=013a6634326a024d&srepoch=1734964331&all_sr_blocks=293840902_195378831_2_0_0&highlighted_blocks=293840902_195378831_2_0_0&matching_block_id=293840902_195378831_2_0_0&sr_pri_blocks=293840902_195378831_2_0_0__36400&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=distance_from_search
